Date,Price,Volume,Market_cap
2019-06-14 00:00:00 UTC+0,1.67150087,2247950.813672,0.00000000
2019-06-13 00:00:00 UTC+0,1.73605809,998608.296244,0.00000000
2019-06-12 00:00:00 UTC+0,1.74079080,2382493.622284,0.00000000
2019-06-11 00:00:00 UTC+0,1.85351654,1800218.906818,0.00000000
2019-06-10 00:00:00 UTC+0,1.69915835,308667.128493,0.00000000
2019-06-09 00:00:00 UTC+0,1.70647891,562811.027824,0.00000000
2019-06-08 00:00:00 UTC+0,1.71252658,1628345.059103,0.00000000
2019-06-07 00:00:00 UTC+0,1.60038093,361413.377947,0.00000000
2019-06-06 00:00:00 UTC+0,1.62710546,2738783.013454,0.00000000
2019-06-05 00:00:00 UTC+0,1.50968082,1928251.014970,0.00000000
2019-06-04 00:00:00 UTC+0,1.53250853,1418223.113433,0.00000000
2019-06-03 00:00:00 UTC+0,1.71927873,393766.223250,0.00000000
2019-06-02 00:00:00 UTC+0,1.64767232,411080.004294,0.00000000
2019-06-01 00:00:00 UTC+0,1.67290466,944346.234033,0.00000000
2019-05-31 00:00:00 UTC+0,1.66767343,1975054.992668,0.00000000
2019-05-30 00:00:00 UTC+0,1.75726937,3808182.776471,0.00000000
2019-05-29 00:00:00 UTC+0,1.47707069,2730881.127470,0.00000000
2019-05-28 00:00:00 UTC+0,1.21692540,1492132.333350,0.00000000
2019-05-27 00:00:00 UTC+0,1.22596831,2279616.363103,0.00000000
2019-05-26 00:00:00 UTC+0,1.19786136,2735388.281405,0.00000000
2019-05-25 00:00:00 UTC+0,1.16032955,16003575.671403,0.00000000
2019-05-24 00:00:00 UTC+0,1.96166727,48101782.819416,0.00000000
2019-05-23 00:00:00 UTC+0,2.31105917,17426081.167498,0.00000000
2019-05-22 00:00:00 UTC+0,2.47842126,11457607.050188,0.00000000
2019-05-21 00:00:00 UTC+0,2.37659846,2910317.195512,0.00000000
2019-05-20 00:00:00 UTC+0,2.41708103,880709.228943,0.00000000
2019-05-19 00:00:00 UTC+0,2.38043424,471148.785539,0.00000000
2019-05-18 00:00:00 UTC+0,2.36118319,7113818.721728,0.00000000
2019-05-17 00:00:00 UTC+0,2.50266464,64089491.405891,0.00000000
2019-05-16 00:00:00 UTC+0,2.52720765,32995695.058725,0.00000000
2019-05-15 00:00:00 UTC+0,2.52254391,94857128.313853,0.00000000
2019-05-14 00:00:00 UTC+0,2.53426559,34820288.091534,0.00000000
2019-05-13 00:00:00 UTC+0,2.54238498,1301589.200225,0.00000000
2019-05-12 00:00:00 UTC+0,2.77590011,942632.888878,0.00000000
2019-05-11 00:00:00 UTC+0,3.03692988,885232.499911,0.00000000
2019-05-10 00:00:00 UTC+0,3.08216543,33710121.665260,0.00000000
2019-05-09 00:00:00 UTC+0,3.30807457,10600884.577321,0.00000000
2019-05-08 00:00:00 UTC+0,3.26997720,6703686.104208,0.00000000
